,id,terrestrial_date,sol,ls,month,min_temp,pressure
6792,995,2015-08-05,1065,22,1,-78.0,873.0
6793,995,2015-08-05,1065,22,1,-78.0,873.0
6794,995,2015-08-05,1065,22,1,-78.0,873.0
6795,995,2015-08-05,1065,22,1,-78.0,873.0
6796,995,2015-08-05,1065,22,1,-78.0,873.0
6797,997,2015-08-06,1066,23,1,-78.0,875.0
6798,997,2015-08-06,1066,23,1,-78.0,875.0
6799,997,2015-08-06,1066,23,1,-78.0,875.0
6800,997,2015-08-06,1066,23,1,-78.0,875.0
6801,997,2015-08-06,1066,23,1,-78.0,875.0
6802,997,2015-08-06,1066,23,1,-78.0,875.0
6803,997,2015-08-06,1066,23,1,-78.0,875.0
6804,998,2015-08-07,1067,23,1,-79.0,875.0
6805,998,2015-08-07,1067,23,1,-79.0,875.0
6806,998,2015-08-07,1067,23,1,-79.0,875.0
6807,998,2015-08-07,1067,23,1,-79.0,875.0
6808,998,2015-08-07,1067,23,1,-79.0,875.0
6809,998,2015-08-07,1067,23,1,-79.0,875.0
6810,998,2015-08-07,1067,23,1,-79.0,875.0
6811,1000,2015-08-08,1068,24,1,-76.0,874.0
6812,1000,2015-08-08,1068,24,1,-76.0,874.0
6813,1000,2015-08-08,1068,24,1,-76.0,874.0
6814,1000,2015-08-08,1068,24,1,-76.0,874.0
6815,1000,2015-08-08,1068,24,1,-76.0,874.0
6816,1000,2015-08-08,1068,24,1,-76.0,874.0
6817,1000,2015-08-08,1068,24,1,-76.0,874.0
6818,999,2015-08-09,1069,24,1,-77.0,876.0
6819,999,2015-08-09,1069,24,1,-77.0,876.0
6820,999,2015-08-09,1069,24,1,-77.0,876.0
6821,999,2015-08-09,1069,24,1,-77.0,876.0
6822,999,2015-08-09,1069,24,1,-77.0,876.0
6823,999,2015-08-09,1069,24,1,-77.0,876.0
6824,999,2015-08-09,1069,24,1,-77.0,876.0
6825,1001,2015-08-10,1070,25,1,-80.0,877.0
6826,1001,2015-08-10,1070,25,1,-80.0,877.0
6827,1001,2015-08-10,1070,25,1,-80.0,877.0
6828,1001,2015-08-10,1070,25,1,-80.0,877.0
6829,1001,2015-08-10,1070,25,1,-80.0,877.0
6830,1001,2015-08-10,1070,25,1,-80.0,877.0
6831,1001,2015-08-10,1070,25,1,-80.0,877.0
6832,1002,2015-08-11,1071,25,1,-78.0,878.0
6833,1002,2015-08-11,1071,25,1,-78.0,878.0
6834,1002,2015-08-11,1071,25,1,-78.0,878.0
6835,1002,2015-08-11,1071,25,1,-78.0,878.0
6836,1002,2015-08-11,1071,25,1,-78.0,878.0
6837,1002,2015-08-11,1071,25,1,-78.0,878.0
6838,1002,2015-08-11,1071,25,1,-78.0,878.0
6839,1003,2015-08-12,1072,26,1,-78.0,879.0
6840,1003,2015-08-12,1072,26,1,-78.0,879.0
6841,1003,2015-08-12,1072,26,1,-78.0,879.0
6842,1003,2015-08-12,1072,26,1,-78.0,879.0
6843,1003,2015-08-12,1072,26,1,-78.0,879.0
6844,1003,2015-08-12,1072,26,1,-78.0,879.0
6845,1003,2015-08-12,1072,26,1,-78.0,879.0
6846,1004,2015-08-13,1073,26,1,-82.0,879.0
6847,1004,2015-08-13,1073,26,1,-82.0,879.0
6848,1004,2015-08-13,1073,26,1,-82.0,879.0
6849,1004,2015-08-13,1073,26,1,-82.0,879.0
6850,1004,2015-08-13,1073,26,1,-82.0,879.0
6851,1004,2015-08-13,1073,26,1,-82.0,879.0
6852,1004,2015-08-13,1073,26,1,-82.0,879.0
6853,1005,2015-08-14,1074,27,1,-77.0,878.0
6854,1005,2015-08-14,1074,27,1,-77.0,878.0
6855,1005,2015-08-14,1074,27,1,-77.0,878.0
6856,1005,2015-08-14,1074,27,1,-77.0,878.0
6857,1005,2015-08-14,1074,27,1,-77.0,878.0
6858,1005,2015-08-14,1074,27,1,-77.0,878.0
6859,1005,2015-08-14,1074,27,1,-77.0,878.0
6860,1006,2015-08-15,1075,27,1,-77.0,879.0
6861,1006,2015-08-15,1075,27,1,-77.0,879.0
6862,1006,2015-08-15,1075,27,1,-77.0,879.0
6863,1006,2015-08-15,1075,27,1,-77.0,879.0
6864,1006,2015-08-15,1075,27,1,-77.0,879.0
6865,1006,2015-08-15,1075,27,1,-77.0,879.0
6866,1006,2015-08-15,1075,27,1,-77.0,879.0
6867,1007,2015-08-16,1076,28,1,-81.0,880.0
6868,1007,2015-08-16,1076,28,1,-81.0,880.0
6869,1007,2015-08-16,1076,28,1,-81.0,880.0
6870,1007,2015-08-16,1076,28,1,-81.0,880.0
6871,1007,2015-08-16,1076,28,1,-81.0,880.0
6872,1007,2015-08-16,1076,28,1,-81.0,880.0
6873,1007,2015-08-16,1076,28,1,-81.0,880.0
6874,1008,2015-08-17,1077,28,1,-79.0,880.0
6875,1008,2015-08-17,1077,28,1,-79.0,880.0
6876,1008,2015-08-17,1077,28,1,-79.0,880.0
6877,1008,2015-08-17,1077,28,1,-79.0,880.0
6878,1008,2015-08-17,1077,28,1,-79.0,880.0
6879,1008,2015-08-17,1077,28,1,-79.0,880.0
6880,1008,2015-08-17,1077,28,1,-79.0,880.0
6881,1009,2015-08-18,1078,29,1,-80.0,881.0
6882,1009,2015-08-18,1078,29,1,-80.0,881.0
6883,1009,2015-08-18,1078,29,1,-80.0,881.0
6884,1009,2015-08-18,1078,29,1,-80.0,881.0
6885,1009,2015-08-18,1078,29,1,-80.0,881.0
6886,1009,2015-08-18,1078,29,1,-80.0,881.0
6887,1009,2015-08-18,1078,29,1,-80.0,881.0
6888,1010,2015-08-19,1079,29,1,-80.0,882.0
6889,1010,2015-08-19,1079,29,1,-80.0,882.0
6890,1010,2015-08-19,1079,29,1,-80.0,882.0
6891,1010,2015-08-19,1079,29,1,-80.0,882.0
6892,1010,2015-08-19,1079,29,1,-80.0,882.0
6893,1010,2015-08-19,1079,29,1,-80.0,882.0
6894,1010,2015-08-19,1079,29,1,-80.0,882.0
6895,1013,2015-08-20,1080,29,1,-77.0,882.0
6896,1013,2015-08-20,1080,29,1,-77.0,882.0
6897,1013,2015-08-20,1080,29,1,-77.0,882.0
6898,1013,2015-08-20,1080,29,1,-77.0,882.0
6899,1013,2015-08-20,1080,29,1,-77.0,882.0
6900,1013,2015-08-20,1080,29,1,-77.0,882.0
6901,1013,2015-08-20,1080,29,1,-77.0,882.0
6902,1011,2015-08-21,1081,30,2,-77.0,882.0
6903,1011,2015-08-21,1081,30,2,-77.0,882.0
6904,1011,2015-08-21,1081,30,2,-77.0,882.0
6905,1011,2015-08-21,1081,30,2,-77.0,882.0
6906,1011,2015-08-21,1081,30,2,-77.0,882.0
6907,1011,2015-08-21,1081,30,2,-77.0,882.0
6908,1011,2015-08-21,1081,30,2,-77.0,882.0
6909,1012,2015-08-22,1082,30,2,-79.0,882.0
6910,1012,2015-08-22,1082,30,2,-79.0,882.0
6911,1012,2015-08-22,1082,30,2,-79.0,882.0
6912,1012,2015-08-22,1082,30,2,-79.0,882.0
6913,1012,2015-08-22,1082,30,2,-79.0,882.0
6914,1012,2015-08-22,1082,30,2,-79.0,882.0
6915,1012,2015-08-22,1082,30,2,-79.0,882.0
6916,1014,2015-08-23,1083,31,2,-80.0,883.0
6917,1014,2015-08-23,1083,31,2,-80.0,883.0
6918,1014,2015-08-23,1083,31,2,-80.0,883.0
6919,1014,2015-08-23,1083,31,2,-80.0,883.0
6920,1014,2015-08-23,1083,31,2,-80.0,883.0
6921,1014,2015-08-23,1083,31,2,-80.0,883.0
6922,1014,2015-08-23,1083,31,2,-80.0,883.0
6923,1015,2015-08-24,1084,31,2,-78.0,885.0
6924,1015,2015-08-24,1084,31,2,-78.0,885.0
6925,1015,2015-08-24,1084,31,2,-78.0,885.0
6926,1015,2015-08-24,1084,31,2,-78.0,885.0
6927,1015,2015-08-24,1084,31,2,-78.0,885.0
6928,1015,2015-08-24,1084,31,2,-78.0,885.0
6929,1015,2015-08-24,1084,31,2,-78.0,885.0
6930,1017,2015-08-25,1085,32,2,-79.0,886.0
6931,1017,2015-08-25,1085,32,2,-79.0,886.0
6932,1017,2015-08-25,1085,32,2,-79.0,886.0
6933,1017,2015-08-25,1085,32,2,-79.0,886.0
6934,1017,2015-08-25,1085,32,2,-79.0,886.0
6935,1017,2015-08-25,1085,32,2,-79.0,886.0
6936,1017,2015-08-25,1085,32,2,-79.0,886.0
6937,1016,2015-08-26,1086,32,2,-77.0,885.0
6938,1016,2015-08-26,1086,32,2,-77.0,885.0
6939,1016,2015-08-26,1086,32,2,-77.0,885.0
6940,1016,2015-08-26,1086,32,2,-77.0,885.0
6941,1016,2015-08-26,1086,32,2,-77.0,885.0
6942,1016,2015-08-26,1086,32,2,-77.0,885.0
6943,1016,2015-08-26,1086,32,2,-77.0,885.0
6944,1019,2015-08-27,1087,33,2,-78.0,885.0
6945,1019,2015-08-27,1087,33,2,-78.0,885.0
6946,1019,2015-08-27,1087,33,2,-78.0,885.0
6947,1019,2015-08-27,1087,33,2,-78.0,885.0
6948,1019,2015-08-27,1087,33,2,-78.0,885.0
6949,1019,2015-08-27,1087,33,2,-78.0,885.0
6950,1019,2015-08-27,1087,33,2,-78.0,885.0
6951,1020,2015-08-29,1088,33,2,-77.0,885.0
6952,1020,2015-08-29,1088,33,2,-77.0,885.0
6953,1020,2015-08-29,1088,33,2,-77.0,885.0
6954,1020,2015-08-29,1088,33,2,-77.0,885.0
6955,1020,2015-08-29,1088,33,2,-77.0,885.0
6956,1020,2015-08-29,1088,33,2,-77.0,885.0
6957,1020,2015-08-29,1088,33,2,-77.0,885.0
6958,1018,2015-08-30,1089,34,2,-76.0,885.0
6959,1018,2015-08-30,1089,34,2,-76.0,885.0
6960,1018,2015-08-30,1089,34,2,-76.0,885.0
6961,1018,2015-08-30,1089,34,2,-76.0,885.0
6962,1018,2015-08-30,1089,34,2,-76.0,885.0
6963,1018,2015-08-30,1089,34,2,-76.0,885.0
6964,1018,2015-08-30,1089,34,2,-76.0,885.0
6965,1021,2015-08-31,1090,34,2,-78.0,886.0
6966,1021,2015-08-31,1090,34,2,-78.0,886.0
6967,1021,2015-08-31,1090,34,2,-78.0,886.0
6968,1021,2015-08-31,1090,34,2,-78.0,886.0
6969,1021,2015-08-31,1090,34,2,-78.0,886.0
6970,1021,2015-08-31,1090,34,2,-78.0,886.0
6971,1021,2015-08-31,1090,34,2,-78.0,886.0
6972,1022,2015-09-01,1091,35,2,-77.0,886.0
6973,1022,2015-09-01,1091,35,2,-77.0,886.0
6974,1022,2015-09-01,1091,35,2,-77.0,886.0
6975,1022,2015-09-01,1091,35,2,-77.0,886.0
6976,1022,2015-09-01,1091,35,2,-77.0,886.0
6977,1022,2015-09-01,1091,35,2,-77.0,886.0
6978,1022,2015-09-01,1091,35,2,-77.0,886.0
6979,1023,2015-09-02,1092,35,2,-79.0,886.0
6980,1023,2015-09-02,1092,35,2,-79.0,886.0
6981,1023,2015-09-02,1092,35,2,-79.0,886.0
6982,1023,2015-09-02,1092,35,2,-79.0,886.0
6983,1023,2015-09-02,1092,35,2,-79.0,886.0
6984,1023,2015-09-02,1092,35,2,-79.0,886.0
6985,1023,2015-09-02,1092,35,2,-79.0,886.0
6986,1024,2015-09-03,1093,36,2,-77.0,887.0
6987,1024,2015-09-03,1093,36,2,-77.0,887.0
6988,1024,2015-09-03,1093,36,2,-77.0,887.0
6989,1024,2015-09-03,1093,36,2,-77.0,887.0
6990,1024,2015-09-03,1093,36,2,-77.0,887.0
6991,1024,2015-09-03,1093,36,2,-77.0,887.0
6992,1024,2015-09-03,1093,36,2,-77.0,887.0
6993,1026,2015-09-04,1094,36,2,-80.0,888.0
6994,1026,2015-09-04,1094,36,2,-80.0,888.0
6995,1026,2015-09-04,1094,36,2,-80.0,888.0
6996,1026,2015-09-04,1094,36,2,-80.0,888.0
6997,1026,2015-09-04,1094,36,2,-80.0,888.0
6998,1026,2015-09-04,1094,36,2,-80.0,888.0
6999,1026,2015-09-04,1094,36,2,-80.0,888.0
7000,1027,2015-09-05,1095,36,2,-79.0,888.0
7001,1027,2015-09-05,1095,36,2,-79.0,888.0
7002,1027,2015-09-05,1095,36,2,-79.0,888.0
7003,1027,2015-09-05,1095,36,2,-79.0,888.0
7004,1027,2015-09-05,1095,36,2,-79.0,888.0
7005,1027,2015-09-05,1095,36,2,-79.0,888.0
7006,1027,2015-09-05,1095,36,2,-79.0,888.0
7007,1025,2015-09-06,1096,37,2,-79.0,888.0
7008,1025,2015-09-06,1096,37,2,-79.0,888.0
7009,1025,2015-09-06,1096,37,2,-79.0,888.0
7010,1025,2015-09-06,1096,37,2,-79.0,888.0
7011,1025,2015-09-06,1096,37,2,-79.0,888.0
7012,1025,2015-09-06,1096,37,2,-79.0,888.0
7013,1025,2015-09-06,1096,37,2,-79.0,888.0
7014,1028,2015-09-07,1097,37,2,-78.0,889.0
7015,1028,2015-09-07,1097,37,2,-78.0,889.0
7016,1028,2015-09-07,1097,37,2,-78.0,889.0
7017,1028,2015-09-07,1097,37,2,-78.0,889.0
7018,1028,2015-09-07,1097,37,2,-78.0,889.0
7019,1028,2015-09-07,1097,37,2,-78.0,889.0
7020,1028,2015-09-07,1097,37,2,-78.0,889.0
7021,1029,2015-09-08,1098,38,2,-77.0,890.0
7022,1029,2015-09-08,1098,38,2,-77.0,890.0
7023,1029,2015-09-08,1098,38,2,-77.0,890.0
7024,1029,2015-09-08,1098,38,2,-77.0,890.0
7025,1029,2015-09-08,1098,38,2,-77.0,890.0
7026,1029,2015-09-08,1098,38,2,-77.0,890.0
7027,1029,2015-09-08,1098,38,2,-77.0,890.0
7028,1030,2015-09-09,1099,38,2,-78.0,891.0
7029,1030,2015-09-09,1099,38,2,-78.0,891.0
7030,1030,2015-09-09,1099,38,2,-78.0,891.0
7031,1030,2015-09-09,1099,38,2,-78.0,891.0
7032,1030,2015-09-09,1099,38,2,-78.0,891.0
7033,1030,2015-09-09,1099,38,2,-78.0,891.0
7034,1030,2015-09-09,1099,38,2,-78.0,891.0
7035,1031,2015-09-10,1100,39,2,-79.0,890.0
7036,1031,2015-09-10,1100,39,2,-79.0,890.0
7037,1031,2015-09-10,1100,39,2,-79.0,890.0
7038,1031,2015-09-10,1100,39,2,-79.0,890.0
7039,1031,2015-09-10,1100,39,2,-79.0,890.0
7040,1031,2015-09-10,1100,39,2,-79.0,890.0
7041,1031,2015-09-10,1100,39,2,-79.0,890.0
7042,1034,2015-09-11,1101,39,2,-80.0,891.0
7043,1034,2015-09-11,1101,39,2,-80.0,891.0
7044,1034,2015-09-11,1101,39,2,-80.0,891.0
7045,1034,2015-09-11,1101,39,2,-80.0,891.0
7046,1034,2015-09-11,1101,39,2,-80.0,891.0
7047,1034,2015-09-11,1101,39,2,-80.0,891.0
7048,1034,2015-09-11,1101,39,2,-80.0,891.0
7049,1032,2015-09-12,1102,40,2,-84.0,892.0
7050,1032,2015-09-12,1102,40,2,-84.0,892.0
7051,1032,2015-09-12,1102,40,2,-84.0,892.0
7052,1032,2015-09-12,1102,40,2,-84.0,892.0
7053,1032,2015-09-12,1102,40,2,-84.0,892.0
7054,1032,2015-09-12,1102,40,2,-84.0,892.0
7055,1032,2015-09-12,1102,40,2,-84.0,892.0
7056,1033,2015-09-13,1103,40,2,-81.0,893.0
7057,1033,2015-09-13,1103,40,2,-81.0,893.0
7058,1033,2015-09-13,1103,40,2,-81.0,893.0
7059,1033,2015-09-13,1103,40,2,-81.0,893.0
7060,1033,2015-09-13,1103,40,2,-81.0,893.0
7061,1033,2015-09-13,1103,40,2,-81.0,893.0
7062,1033,2015-09-13,1103,40,2,-81.0,893.0
7063,1035,2015-09-14,1104,41,2,-79.0,893.0
7064,1035,2015-09-14,1104,41,2,-79.0,893.0
7065,1035,2015-09-14,1104,41,2,-79.0,893.0
7066,1035,2015-09-14,1104,41,2,-79.0,893.0
7067,1035,2015-09-14,1104,41,2,-79.0,893.0
7068,1035,2015-09-14,1104,41,2,-79.0,893.0
7069,1035,2015-09-14,1104,41,2,-79.0,893.0
7070,1036,2015-09-15,1105,41,2,-78.0,892.0
7071,1036,2015-09-15,1105,41,2,-78.0,892.0
7072,1036,2015-09-15,1105,41,2,-78.0,892.0
7073,1036,2015-09-15,1105,41,2,-78.0,892.0
7074,1036,2015-09-15,1105,41,2,-78.0,892.0
7075,1036,2015-09-15,1105,41,2,-78.0,892.0
7076,1036,2015-09-15,1105,41,2,-78.0,892.0
7077,1037,2015-09-16,1106,42,2,-82.0,893.0
7078,1037,2015-09-16,1106,42,2,-82.0,893.0
7079,1037,2015-09-16,1106,42,2,-82.0,893.0
7080,1037,2015-09-16,1106,42,2,-82.0,893.0
7081,1037,2015-09-16,1106,42,2,-82.0,893.0
7082,1037,2015-09-16,1106,42,2,-82.0,893.0
7083,1037,2015-09-16,1106,42,2,-82.0,893.0
7084,1040,2015-09-17,1107,42,2,-79.0,893.0
7085,1040,2015-09-17,1107,42,2,-79.0,893.0
7086,1040,2015-09-17,1107,42,2,-79.0,893.0
7087,1040,2015-09-17,1107,42,2,-79.0,893.0
7088,1040,2015-09-17,1107,42,2,-79.0,893.0
7089,1040,2015-09-17,1107,42,2,-79.0,893.0
7090,1040,2015-09-17,1107,42,2,-79.0,893.0
7091,1038,2015-09-18,1108,42,2,-78.0,895.0
7092,1038,2015-09-18,1108,42,2,-78.0,895.0
7093,1038,2015-09-18,1108,42,2,-78.0,895.0
7094,1038,2015-09-18,1108,42,2,-78.0,895.0
7095,1038,2015-09-18,1108,42,2,-78.0,895.0
7096,1038,2015-09-18,1108,42,2,-78.0,895.0
7097,1038,2015-09-18,1108,42,2,-78.0,895.0
7098,1039,2015-09-19,1109,43,2,-82.0,895.0
7099,1039,2015-09-19,1109,43,2,-82.0,895.0
7100,1039,2015-09-19,1109,43,2,-82.0,895.0
7101,1039,2015-09-19,1109,43,2,-82.0,895.0
7102,1039,2015-09-19,1109,43,2,-82.0,895.0
7103,1039,2015-09-19,1109,43,2,-82.0,895.0
7104,1039,2015-09-19,1109,43,2,-82.0,895.0
7105,1041,2015-09-20,1110,43,2,-81.0,895.0
7106,1041,2015-09-20,1110,43,2,-81.0,895.0
7107,1041,2015-09-20,1110,43,2,-81.0,895.0
7108,1041,2015-09-20,1110,43,2,-81.0,895.0
7109,1041,2015-09-20,1110,43,2,-81.0,895.0
7110,1041,2015-09-20,1110,43,2,-81.0,895.0
7111,1041,2015-09-20,1110,43,2,-81.0,895.0
7112,1042,2015-09-21,1111,44,2,-79.0,896.0
7113,1042,2015-09-21,1111,44,2,-79.0,896.0
7114,1042,2015-09-21,1111,44,2,-79.0,896.0
7115,1042,2015-09-21,1111,44,2,-79.0,896.0
7116,1042,2015-09-21,1111,44,2,-79.0,896.0
7117,1042,2015-09-21,1111,44,2,-79.0,896.0
7118,1042,2015-09-21,1111,44,2,-79.0,896.0
7119,1043,2015-09-22,1112,44,2,-80.0,895.0
7120,1043,2015-09-22,1112,44,2,-80.0,895.0
7121,1043,2015-09-22,1112,44,2,-80.0,895.0
7122,1043,2015-09-22,1112,44,2,-80.0,895.0
7123,1043,2015-09-22,1112,44,2,-80.0,895.0
7124,1043,2015-09-22,1112,44,2,-80.0,895.0
7125,1043,2015-09-22,1112,44,2,-80.0,895.0
7126,1044,2015-09-23,1113,45,2,-79.0,895.0
7127,1044,2015-09-23,1113,45,2,-79.0,895.0
7128,1044,2015-09-23,1113,45,2,-79.0,895.0
7129,1044,2015-09-23,1113,45,2,-79.0,895.0
7130,1044,2015-09-23,1113,45,2,-79.0,895.0
7131,1044,2015-09-23,1113,45,2,-79.0,895.0
7132,1044,2015-09-23,1113,45,2,-79.0,895.0
7133,1045,2015-09-24,1114,45,2,-79.0,896.0
7134,1045,2015-09-24,1114,45,2,-79.0,896.0
7135,1045,2015-09-24,1114,45,2,-79.0,896.0
7136,1045,2015-09-24,1114,45,2,-79.0,896.0
7137,1045,2015-09-24,1114,45,2,-79.0,896.0
7138,1045,2015-09-24,1114,45,2,-79.0,896.0
7139,1045,2015-09-24,1114,45,2,-79.0,896.0
7140,1047,2015-09-25,1115,46,2,-80.0,897.0
7141,1047,2015-09-25,1115,46,2,-80.0,897.0
7142,1047,2015-09-25,1115,46,2,-80.0,897.0
7143,1047,2015-09-25,1115,46,2,-80.0,897.0
7144,1047,2015-09-25,1115,46,2,-80.0,897.0
7145,1047,2015-09-25,1115,46,2,-80.0,897.0
7146,1047,2015-09-25,1115,46,2,-80.0,897.0
7147,1046,2015-09-26,1116,46,2,-79.0,898.0
7148,1046,2015-09-26,1116,46,2,-79.0,898.0
7149,1046,2015-09-26,1116,46,2,-79.0,898.0
7150,1046,2015-09-26,1116,46,2,-79.0,898.0
7151,1046,2015-09-26,1116,46,2,-79.0,898.0
7152,1046,2015-09-26,1116,46,2,-79.0,898.0
7153,1046,2015-09-26,1116,46,2,-79.0,898.0
7154,1048,2015-09-27,1117,47,2,-79.0,898.0
7155,1048,2015-09-27,1117,47,2,-79.0,898.0
7156,1048,2015-09-27,1117,47,2,-79.0,898.0
7157,1048,2015-09-27,1117,47,2,-79.0,898.0
7158,1048,2015-09-27,1117,47,2,-79.0,898.0
7159,1048,2015-09-27,1117,47,2,-79.0,898.0
7160,1048,2015-09-27,1117,47,2,-79.0,898.0
7161,1049,2015-09-28,1118,47,2,-80.0,898.0
7162,1049,2015-09-28,1118,47,2,-80.0,898.0
7163,1049,2015-09-28,1118,47,2,-80.0,898.0
7164,1049,2015-09-28,1118,47,2,-80.0,898.0
7165,1049,2015-09-28,1118,47,2,-80.0,898.0
7166,1049,2015-09-28,1118,47,2,-80.0,898.0
7167,1049,2015-09-28,1118,47,2,-80.0,898.0
7168,1050,2015-09-29,1119,48,2,-81.0,899.0
7169,1050,2015-09-29,1119,48,2,-81.0,899.0
7170,1050,2015-09-29,1119,48,2,-81.0,899.0
7171,1050,2015-09-29,1119,48,2,-81.0,899.0
7172,1050,2015-09-29,1119,48,2,-81.0,899.0
7173,1050,2015-09-29,1119,48,2,-81.0,899.0
7174,1050,2015-09-29,1119,48,2,-81.0,899.0
7175,1051,2015-09-30,1120,48,2,-80.0,900.0
7176,1051,2015-09-30,1120,48,2,-80.0,900.0
7177,1051,2015-09-30,1120,48,2,-80.0,900.0
7178,1051,2015-09-30,1120,48,2,-80.0,900.0
7179,1051,2015-09-30,1120,48,2,-80.0,900.0
7180,1051,2015-09-30,1120,48,2,-80.0,900.0
7181,1051,2015-09-30,1120,48,2,-80.0,900.0
7182,1052,2015-10-01,1121,48,2,-81.0,901.0
7183,1052,2015-10-01,1121,48,2,-81.0,901.0
7184,1052,2015-10-01,1121,48,2,-81.0,901.0
7185,1052,2015-10-01,1121,48,2,-81.0,901.0
7186,1052,2015-10-01,1121,48,2,-81.0,901.0
7187,1052,2015-10-01,1121,48,2,-81.0,901.0
7188,1052,2015-10-01,1121,48,2,-81.0,901.0
7189,1053,2015-10-02,1122,49,2,-79.0,901.0
7190,1053,2015-10-02,1122,49,2,-79.0,901.0
7191,1053,2015-10-02,1122,49,2,-79.0,901.0
7192,1053,2015-10-02,1122,49,2,-79.0,901.0
7193,1053,2015-10-02,1122,49,2,-79.0,901.0
7194,1053,2015-10-02,1122,49,2,-79.0,901.0
7195,1053,2015-10-02,1122,49,2,-79.0,901.0
7196,1054,2015-10-03,1123,49,2,-79.0,900.0
7197,1054,2015-10-03,1123,49,2,-79.0,900.0
7198,1054,2015-10-03,1123,49,2,-79.0,900.0
7199,1054,2015-10-03,1123,49,2,-79.0,900.0
7200,1054,2015-10-03,1123,49,2,-79.0,900.0
7201,1054,2015-10-03,1123,49,2,-79.0,900.0
7202,1054,2015-10-03,1123,49,2,-79.0,900.0
7203,1055,2015-10-04,1124,50,2,-80.0,900.0
7204,1055,2015-10-04,1124,50,2,-80.0,900.0
7205,1055,2015-10-04,1124,50,2,-80.0,900.0
7206,1055,2015-10-04,1124,50,2,-80.0,900.0
7207,1055,2015-10-04,1124,50,2,-80.0,900.0
7208,1055,2015-10-04,1124,50,2,-80.0,900.0
7209,1055,2015-10-04,1124,50,2,-80.0,900.0
7210,1056,2015-10-06,1125,50,2,-79.0,900.0
7211,1056,2015-10-06,1125,50,2,-79.0,900.0
7212,1056,2015-10-06,1125,50,2,-79.0,900.0
7213,1056,2015-10-06,1125,50,2,-79.0,900.0
7214,1056,2015-10-06,1125,50,2,-79.0,900.0
7215,1056,2015-10-06,1125,50,2,-79.0,900.0
7216,1056,2015-10-06,1125,50,2,-79.0,900.0
7217,1057,2015-10-07,1126,51,2,-79.0,901.0
7218,1057,2015-10-07,1126,51,2,-79.0,901.0
7219,1057,2015-10-07,1126,51,2,-79.0,901.0
7220,1057,2015-10-07,1126,51,2,-79.0,901.0
7221,1057,2015-10-07,1126,51,2,-79.0,901.0
7222,1057,2015-10-07,1126,51,2,-79.0,901.0
7223,1057,2015-10-07,1126,51,2,-79.0,901.0
7224,1058,2015-10-08,1127,51,2,-80.0,901.0
7225,1058,2015-10-08,1127,51,2,-80.0,901.0
7226,1058,2015-10-08,1127,51,2,-80.0,901.0
7227,1058,2015-10-08,1127,51,2,-80.0,901.0
7228,1058,2015-10-08,1127,51,2,-80.0,901.0
7229,1058,2015-10-08,1127,51,2,-80.0,901.0
7230,1058,2015-10-08,1127,51,2,-80.0,901.0
7231,1059,2015-10-09,1128,52,2,-79.0,902.0
7232,1059,2015-10-09,1128,52,2,-79.0,902.0
7233,1059,2015-10-09,1128,52,2,-79.0,902.0
7234,1059,2015-10-09,1128,52,2,-79.0,902.0
7235,1059,2015-10-09,1128,52,2,-79.0,902.0
7236,1059,2015-10-09,1128,52,2,-79.0,902.0
7237,1059,2015-10-09,1128,52,2,-79.0,902.0
7238,1060,2015-10-10,1129,52,2,-80.0,902.0
7239,1060,2015-10-10,1129,52,2,-80.0,902.0
7240,1060,2015-10-10,1129,52,2,-80.0,902.0
7241,1060,2015-10-10,1129,52,2,-80.0,902.0
7242,1060,2015-10-10,1129,52,2,-80.0,902.0
7243,1060,2015-10-10,1129,52,2,-80.0,902.0
7244,1060,2015-10-10,1129,52,2,-80.0,902.0
7245,1061,2015-10-11,1130,53,2,-81.0,902.0
7246,1061,2015-10-11,1130,53,2,-81.0,902.0
7247,1061,2015-10-11,1130,53,2,-81.0,902.0
7248,1061,2015-10-11,1130,53,2,-81.0,902.0
7249,1061,2015-10-11,1130,53,2,-81.0,902.0
7250,1061,2015-10-11,1130,53,2,-81.0,902.0
7251,1061,2015-10-11,1130,53,2,-81.0,902.0
7252,1062,2015-10-12,1131,53,2,-81.0,902.0
7253,1062,2015-10-12,1131,53,2,-81.0,902.0
7254,1062,2015-10-12,1131,53,2,-81.0,902.0
7255,1062,2015-10-12,1131,53,2,-81.0,902.0
7256,1062,2015-10-12,1131,53,2,-81.0,902.0
7257,1062,2015-10-12,1131,53,2,-81.0,902.0
7258,1062,2015-10-12,1131,53,2,-81.0,902.0
7259,1063,2015-10-13,1132,53,2,-82.0,902.0
7260,1063,2015-10-13,1132,53,2,-82.0,902.0
7261,1063,2015-10-13,1132,53,2,-82.0,902.0
7262,1063,2015-10-13,1132,53,2,-82.0,902.0
7263,1063,2015-10-13,1132,53,2,-82.0,902.0
7264,1063,2015-10-13,1132,53,2,-82.0,902.0
7265,1063,2015-10-13,1132,53,2,-82.0,902.0
7266,1064,2015-10-14,1133,54,2,-82.0,902.0
7267,1064,2015-10-14,1133,54,2,-82.0,902.0
7268,1064,2015-10-14,1133,54,2,-82.0,902.0
7269,1064,2015-10-14,1133,54,2,-82.0,902.0
7270,1064,2015-10-14,1133,54,2,-82.0,902.0
7271,1064,2015-10-14,1133,54,2,-82.0,902.0
7272,1064,2015-10-14,1133,54,2,-82.0,902.0
7273,1065,2015-10-15,1134,54,2,-80.0,902.0
